"module","controller","action","http_method","mutating","antiforgery","is_api","permission_attributes","inherited_permission","in_body_authorization","file"
"Inventory","InventoryController","QuotationDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SetQuoteStatus","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ConvertQuoteToOrder","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ConvertSoToInvoice","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Deliveries","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeliveriesData","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewDelivery","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateDelivery","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockTransfers","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewTransfer","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateTransfer","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockCounts","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewCount","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PostCount","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WriteOffs","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewWriteOff","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateWriteOff","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ReceiptDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeliveryDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PurchaseOrderDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SalesOrderDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","TransferDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CountDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WriteOffDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","LandedCostDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","OpeningBalances","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","OpAddStock","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","OpAddAr","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","OpAddAp","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","OpAddAsset","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","OpAddGl","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","OpFinalize","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","IntegrityReconciliation","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RunIntegrity","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CapitalizeAsset","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DoCapitalizeAsset","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Reports","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ValuationReport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StagnantReport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ReorderReport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Batches","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ExpiryAlerts","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Approvals","GET","False","False","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ApproveDoc","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RejectDoc","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","InventoryRoles","GET","False","False","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","AssignRole","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RemoveRole","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Settings","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveSettings","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","LandedCosts","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewLandedCost","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateLandedCost","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ReorderSettings","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveReorderSettings","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Planning","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","GeneratePO","POST","True","True","False","InvPerm(""purchase"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Serials","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Communication","NotificationsController","Prefs","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/NotificationsController.cs"
"Communication","NotificationsController","ToggleMute","POST","True","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/NotificationsController.cs"
"Communication","NotificationsController","Index","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/NotificationsController.cs"
"HR","PeopleController","Dashboard","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Index","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Profile","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Structure","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Leaves","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","CreateLeave","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","DecideLeave","POST","True","True","False","(none)","(none)","True","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Requests","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","CreateRequest","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","DecideRequest","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","LetterPrint","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","MyAppraisals","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","MyAppraisal","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","AcknowledgeAppraisal","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","MyTrainings","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Payslips","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Payslip","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"HR","PeopleController","Attendance","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PeopleController.cs"
"Platform","PlatformTimelineController","List","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PlatformTimelineController.cs"
"Shell","PortalController","Choose","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/PortalController.cs"
"POS","PosAppController","Login","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Login","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Logout","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Start","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Start","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Terminal","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","CreateOrder","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","OpenTable","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","TableOrders","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","NewOrderOnTable","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AddLine","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ItemModifiers","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","VoidPaid","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ReturnLines","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","OfflineBundle","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SyncPaidOrder","POST","True","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SyncShiftClose","POST","True","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","OrderDetail","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","RecentOrders","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ShiftZ","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ShiftClose","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetQty","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","RemoveLine","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SendKitchen","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Kitchen","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","KdsTickets","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","KdsLineStatus","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetOrderCustomer","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetGuests","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetDelivery","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","DeliveryZones","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","CustomerAddresses","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AddCustomerAddress","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Drivers","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AssignDriver","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetDeliveryStatus","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Delivery","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ReservationArrive","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","ReservationNoShow","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","DeliveryOrders","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SearchCustomers","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AddCustomer","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","DiscardOrder","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","MoveOrder","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SeatOrder","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","MergeOrder","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","HoldOrder","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","HeldOrders","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","OpenInvoices","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","RecallOrder","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","LoadOrder","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","Pay","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","PayTenders","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","PaySplitItems","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","TablesBoard","GET","False","False","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","False","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","SetTableStatus","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosAppController","AddTable","POST","True","True","False","(none)","CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login"")","True","CrossBuy/Controllers/PosAppController.cs"
"POS","PosController","Dashboard","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Setup","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","ApplyPreset","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveCapabilities","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SavePosSetting","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Areas","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveDiningArea","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteDiningArea","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveStation","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteStation","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Drivers","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveDriver","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteDriver","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeliveryZones","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveDeliveryZone","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteDeliveryZone","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","ItemSourcing","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveItemSourcing","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SourcingOverview","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SyncConflicts","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AckSyncConflict","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","PrepareFinished","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/PosController.cs"
"POS","PosController","PrepareSemi","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Reservations","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveReservation","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SetReservationStatus","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","ReservationEvents","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","FloorData","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","CustomerSearch","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","CustomerQuickAdd","POST","True","True","False","CrossBuy.Models.ApiPerm(CrossBuy.Models.ApiPermAttribute.Accounting, ""post"")","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","FloorPlan","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveTable","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveLayout","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteTable","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","RegenerateQr","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","TableQr","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","QuickMenu","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","ItemSearch","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AddQuickItemJson","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Modifiers","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveModifierGroup","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteModifierGroup","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveModifierOption","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteModifierOption","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AttachModifierItemJson","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DetachModifierItem","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","PaymentMethods","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SavePaymentMethod","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeletePaymentMethod","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
